timestamp,distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-06-22T14:08:32Z,0,4.731,122,0,262.69,44.99001178890467,-93.21510627865791,7004795547
2021-06-22T14:08:33Z,5.86,4.843,121,1,262.71,44.989958982914686,-93.21510485373437,7004795547
2021-06-22T14:08:34Z,11.42,5.216,121,2,262.71,44.98990927822888,-93.21511298418045,7004795547
2021-06-22T14:08:35Z,17.42,5.738,121,3,262.51,44.98985714279115,-93.21513293311,7004795547
2021-06-22T14:08:36Z,23.49,5.673,121,4,262.51,44.98980509117246,-93.21515640243888,7004795547
2021-06-22T14:08:37Z,29.71,5.514,121,5,262.45,44.98975060880184,-93.21517459116876,7004795547
2021-06-22T14:08:38Z,35.88,5.645,121,6,262.46,44.98969612643123,-93.21518884040415,7004795547
2021-06-22T14:08:39Z,41.94,5.514,121,7,262.46,44.98964197933674,-93.21519881486893,7004795547
2021-06-22T14:08:40Z,47.77,5.514,121,8,262.5,44.98958984389901,-93.21520652621984,7004795547
2021-06-22T14:08:41Z,53.45,5.365,122,9,262.52,44.98953888192773,-93.215212225914,7004795547
2021-06-22T14:08:42Z,59.34,5.533,122,10,262.54,44.989485908299685,-93.21521608158946,7004795547
2021-06-22T14:08:43Z,65.16,5.486,122,11,262.54,44.989433605223894,-93.21521842852235,7004795547
2021-06-22T14:08:44Z,70.62,5.328,122,12,262.53,44.98938440345228,-93.21521926671267,7004795547
2021-06-22T14:08:45Z,76.57,5.524,122,13,262.5,44.98933084309101,-93.21522144600749,7004795547
2021-06-22T14:08:46Z,83,5.972,122,14,262.47,44.98927300795913,-93.21522136218846,7004795547
2021-06-22T14:08:47Z,89.66,6.196,122,15,262.41,44.98921307735145,-93.2152209430933,7004795547
2021-06-22T14:08:48Z,96.14,6.13,122,16,262.37,44.98915473930538,-93.21521918289363,7004795547
2021-06-22T14:08:49Z,102.6,5.972,122,17,262.36,44.98909673653543,-93.21521507576108,7004795547
2021-06-22T14:08:50Z,108.81,5.645,122,18,262.32,44.98904099687934,-93.21521029807627,7004795547
2021-06-22T14:08:51Z,114.68,5.486,122,19,262.31,44.988988442346454,-93.21520300582051,7004795547
2021-06-22T14:08:52Z,120.36,5.468,122,20,262.28,44.98893748037517,-93.2151966355741,7004795547
2021-06-22T14:08:53Z,126.06,5.458,122,21,262.19,44.98888618312776,-93.21519554592669,7004795547
2021-06-22T14:08:54Z,132.02,5.552,122,22,262.19,44.98883253894746,-93.21519412100315,7004795547
2021-06-22T14:08:55Z,137.96,5.253,122,23,262.24,44.98877914622426,-93.21519655175507,7004795547
2021-06-22T14:08:56Z,143.45,5.16,122,24,262.26,44.98872977681458,-93.21519956924021,7004795547
2021-06-22T14:08:57Z,153.63,4.955,119,25,262.27,44.98863824643195,-93.21519252844155,7004795547
2021-06-22T14:08:58Z,153.63,4.955,119,26,262.27,44.98863824643195,-93.21519252844155,7004795547
2021-06-22T14:08:59Z,158.64,4.712,118,27,262.3,44.98859348706901,-93.21518506854773,7004795547
2021-06-22T14:09:00Z,164.11,5.216,99,28,262.32,44.988544369116426,-93.2151792012155,7004795547
2021-06-22T14:09:01Z,169.62,4.824,96,29,262.34,44.988494999706745,-93.21517341770232,7004795547
2021-06-22T14:09:02Z,174.34,4.273,85,30,262.36,44.988452419638634,-93.21517123840749,7004795547
2021-06-22T14:09:03Z,179.86,4.731,83,31,262.4,44.98840271495283,-93.21516855619848,7004795547
