timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2018-05-07T12:24:25Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:24:26Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:24:27Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:24:28Z,0,NA,140,0,0,2018-05-07 12:18:29
2018-05-07T12:24:29Z,0,NA,141,0,0,2018-05-07 12:18:29
2018-05-07T12:24:30Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:31Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:32Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:33Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:34Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:35Z,0,NA,134,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:36Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:24:37Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:24:38Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:24:39Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:24:40Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:24:41Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:42Z,0,NA,128,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:43Z,0,NA,128,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:44Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:45Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:24:46Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:24:47Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:24:48Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:24:49Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:24:50Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:51Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:52Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:53Z,0,NA,117,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:54Z,0,NA,116,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:55Z,0,NA,115,58,0.5,2018-05-07 12:18:29
2018-05-07T12:24:56Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:24:57Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:24:58Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:24:59Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:00Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:01Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:02Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:03Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:04Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:05Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:25:06Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:25:07Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:08Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:09Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:10Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:11Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:12Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:13Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:14Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:15Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:16Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:17Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:18Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:19Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:25:20Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:25:21Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:25:22Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:25:23Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:25:24Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:25:25Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:26Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:27Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:28Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:29Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:30Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:31Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:32Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:33Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:34Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:35Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:36Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:37Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:38Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:25:39Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:25:40Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:25:41Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:25:42Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:25:43Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:44Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:25:45Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:25:46Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:25:47Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:25:48Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:25:49Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:25:50Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:51Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:52Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:53Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:54Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:25:55Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:25:56Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:25:57Z,0,NA,129,58,0.5,2018-05-07 12:18:29
2018-05-07T12:25:58Z,0,NA,129,58,0.5,2018-05-07 12:18:29
2018-05-07T12:25:59Z,0,NA,129,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:00Z,0,NA,129,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:01Z,0,NA,128,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:02Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:03Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:04Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:05Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:06Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:07Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:08Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:26:09Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:26:10Z,0,NA,128,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:11Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:12Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:13Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:14Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:15Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:16Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:17Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:18Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:26:19Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:26:20Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:21Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:22Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:23Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:26:24Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:25Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:26Z,0,NA,125,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:27Z,0,NA,125,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:28Z,0,NA,125,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:29Z,0,NA,125,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:30Z,0,NA,125,58,0.5,2018-05-07 12:18:29
2018-05-07T12:26:31Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:32Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:33Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:26:34Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:26:35Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:26:36Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:26:37Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:26:38Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:26:39Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:40Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:41Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:42Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:26:43Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:44Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:45Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:26:46Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:26:47Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:48Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:49Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:26:50Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:26:51Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:26:52Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:26:53Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:26:54Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:26:55Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:26:56Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:26:57Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:26:58Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:26:59Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:27:00Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:27:01Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:27:02Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:27:03Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:27:04Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:27:05Z,0,NA,130,0,0,2018-05-07 12:18:29
2018-05-07T12:27:06Z,0,NA,131,0,0,2018-05-07 12:18:29
2018-05-07T12:27:07Z,0,NA,132,0,0,2018-05-07 12:18:29
2018-05-07T12:27:08Z,0,NA,132,0,0,2018-05-07 12:18:29
2018-05-07T12:27:09Z,0,NA,132,0,0,2018-05-07 12:18:29
2018-05-07T12:27:10Z,0,NA,133,0,0,2018-05-07 12:18:29
2018-05-07T12:27:11Z,0,NA,134,0,0,2018-05-07 12:18:29
2018-05-07T12:27:12Z,0,NA,135,0,0,2018-05-07 12:18:29
2018-05-07T12:27:13Z,0,NA,135,0,0,2018-05-07 12:18:29
2018-05-07T12:27:14Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:15Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:16Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:17Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:18Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:19Z,0,NA,137,59,0.5,2018-05-07 12:18:29
2018-05-07T12:27:20Z,0,NA,137,59,0.5,2018-05-07 12:18:29
2018-05-07T12:27:21Z,0,NA,137,58,0.5,2018-05-07 12:18:29
2018-05-07T12:27:22Z,0,NA,137,58,0.5,2018-05-07 12:18:29
2018-05-07T12:27:23Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:24Z,0,NA,137,58,0.5,2018-05-07 12:18:29
2018-05-07T12:27:25Z,0,NA,138,60,0,2018-05-07 12:18:29
2018-05-07T12:27:26Z,0,NA,138,60,0,2018-05-07 12:18:29
2018-05-07T12:27:27Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:27:28Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:29Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:30Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:31Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:32Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:33Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:34Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:35Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:36Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:37Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:27:38Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:39Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:40Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:41Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:42Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:43Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:27:44Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:27:45Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:27:46Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:47Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:27:48Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:27:49Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:50Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:51Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:52Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:53Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:54Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:55Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:56Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:57Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:58Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:27:59Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:00Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:01Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:02Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:03Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:04Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:05Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:28:06Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:28:07Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:28:08Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:09Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:10Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:11Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:12Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:13Z,0,NA,140,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:14Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:15Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:16Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:17Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:28:18Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:19Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:20Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:21Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:22Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:23Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:24Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:25Z,0,NA,139,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:26Z,0,NA,138,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:27Z,0,NA,138,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:28Z,0,NA,138,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:29Z,0,NA,137,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:30Z,0,NA,137,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:31Z,0,NA,137,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:32Z,0,NA,136,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:33Z,0,NA,136,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:34Z,0,NA,135,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:35Z,0,NA,134,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:36Z,0,NA,133,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:37Z,0,NA,133,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:38Z,0,NA,132,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:39Z,0,NA,131,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:40Z,0,NA,130,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:41Z,0,NA,130,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:42Z,0,NA,129,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:43Z,0,NA,128,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:44Z,0,NA,127,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:45Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:46Z,0,NA,126,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:47Z,0,NA,125,59,0.5,2018-05-07 12:18:29
2018-05-07T12:28:48Z,0,NA,124,59,0.5,2018-05-07 12:18:29
2018-05-07T12:28:49Z,0,NA,123,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:50Z,0,NA,122,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:51Z,0,NA,122,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:52Z,0,NA,122,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:53Z,0,NA,122,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:54Z,0,NA,121,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:55Z,0,NA,121,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:56Z,0,NA,121,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:57Z,0,NA,120,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:58Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:28:59Z,0,NA,117,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:00Z,0,NA,115,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:01Z,0,NA,115,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:02Z,0,NA,115,60,0,2018-05-07 12:18:29
2018-05-07T12:29:03Z,0,NA,116,60,0,2018-05-07 12:18:29
2018-05-07T12:29:04Z,0,NA,116,60,0,2018-05-07 12:18:29
2018-05-07T12:29:05Z,0,NA,117,60,0,2018-05-07 12:18:29
2018-05-07T12:29:06Z,0,NA,118,60,0,2018-05-07 12:18:29
2018-05-07T12:29:07Z,0,NA,118,60,0,2018-05-07 12:18:29
2018-05-07T12:29:08Z,0,NA,119,60,0,2018-05-07 12:18:29
2018-05-07T12:29:09Z,0,NA,119,60,0,2018-05-07 12:18:29
2018-05-07T12:29:10Z,0,NA,119,60,0,2018-05-07 12:18:29
2018-05-07T12:29:11Z,0,NA,120,60,0,2018-05-07 12:18:29
2018-05-07T12:29:12Z,0,NA,120,60,0,2018-05-07 12:18:29
2018-05-07T12:29:13Z,0,NA,121,55,0,2018-05-07 12:18:29
2018-05-07T12:29:14Z,0,NA,121,55,0,2018-05-07 12:18:29
2018-05-07T12:29:15Z,0,NA,121,55,0,2018-05-07 12:18:29
2018-05-07T12:29:16Z,0,NA,122,55,0,2018-05-07 12:18:29
2018-05-07T12:29:17Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:29:18Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:29:19Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:29:20Z,0,NA,123,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:21Z,0,NA,124,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:22Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:29:23Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:29:24Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:29:25Z,0,NA,128,0,0,2018-05-07 12:18:29
2018-05-07T12:29:26Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:29:27Z,0,NA,129,0,0,2018-05-07 12:18:29
2018-05-07T12:29:28Z,0,NA,130,0,0,2018-05-07 12:18:29
2018-05-07T12:29:29Z,0,NA,131,0,0,2018-05-07 12:18:29
2018-05-07T12:29:30Z,0,NA,132,0,0,2018-05-07 12:18:29
2018-05-07T12:29:31Z,0,NA,133,0,0,2018-05-07 12:18:29
2018-05-07T12:29:32Z,0,NA,133,0,0,2018-05-07 12:18:29
2018-05-07T12:29:33Z,0,NA,133,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:34Z,0,NA,134,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:35Z,0,NA,134,58,0.5,2018-05-07 12:18:29
2018-05-07T12:29:36Z,0,NA,135,0,0,2018-05-07 12:18:29
2018-05-07T12:29:37Z,0,NA,135,0,0,2018-05-07 12:18:29
2018-05-07T12:29:38Z,0,NA,135,0,0,2018-05-07 12:18:29
2018-05-07T12:29:39Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:29:40Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:29:41Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:29:42Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:29:43Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:29:44Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:29:45Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:46Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:47Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:48Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:49Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:50Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:51Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:29:52Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:29:53Z,0,NA,138,0,0,2018-05-07 12:18:29
2018-05-07T12:29:54Z,0,NA,139,0,0,2018-05-07 12:18:29
2018-05-07T12:29:55Z,0,NA,138,53,0,2018-05-07 12:18:29
2018-05-07T12:29:56Z,0,NA,138,53,0,2018-05-07 12:18:29
2018-05-07T12:29:57Z,0,NA,139,53,0,2018-05-07 12:18:29
2018-05-07T12:29:58Z,0,NA,138,53,0,2018-05-07 12:18:29
2018-05-07T12:29:59Z,0,NA,138,53,0,2018-05-07 12:18:29
2018-05-07T12:30:00Z,0,NA,138,53,0,2018-05-07 12:18:29
2018-05-07T12:30:01Z,0,NA,138,53,0,2018-05-07 12:18:29
2018-05-07T12:30:02Z,0,NA,137,53,0,2018-05-07 12:18:29
2018-05-07T12:30:03Z,0,NA,137,53,0,2018-05-07 12:18:29
2018-05-07T12:30:04Z,0,NA,137,0,0,2018-05-07 12:18:29
2018-05-07T12:30:05Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:30:06Z,0,NA,136,0,0,2018-05-07 12:18:29
2018-05-07T12:30:07Z,0,NA,135,0,0,2018-05-07 12:18:29
2018-05-07T12:30:08Z,0,NA,134,0,0,2018-05-07 12:18:29
2018-05-07T12:30:09Z,0,NA,134,0,0,2018-05-07 12:18:29
2018-05-07T12:30:10Z,0,NA,133,0,0,2018-05-07 12:18:29
2018-05-07T12:30:11Z,0,NA,133,0,0,2018-05-07 12:18:29
2018-05-07T12:30:12Z,0,NA,132,0,0,2018-05-07 12:18:29
2018-05-07T12:30:13Z,0,NA,131,0,0,2018-05-07 12:18:29
2018-05-07T12:30:14Z,0,NA,131,0,0,2018-05-07 12:18:29
2018-05-07T12:30:15Z,0,NA,130,0,0,2018-05-07 12:18:29
2018-05-07T12:30:16Z,0,NA,130,0,0,2018-05-07 12:18:29
2018-05-07T12:30:17Z,0,NA,130,0,0,2018-05-07 12:18:29
