"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-03-21 10:10:49
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-03-21 10:10:49
2020-03-21 11:24:38,0,"antplus",0,"ok",3.0078125,588614,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-03-21 10:10:49
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-03-21 10:10:49
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,0,"local",2020-03-21 10:10:49
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-03-21 10:11:09
2020-03-21 11:24:38,0,"antplus",0,NA,255.99609375,4294967295,NA,120,255,NA,"65535",0,655.35,"antplus",2020-03-21 10:12:03
2020-03-21 11:24:38,0,"antplus",0,NA,255.99609375,4294967295,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-03-21 10:12:06
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-03-21 10:14:34
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-03-21 10:14:34
2020-03-21 11:24:38,0,"antplus",0,"ok",3.0078125,588814,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-03-21 10:14:34
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-03-21 10:14:34
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-03-21 10:22:03
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-03-21 10:22:03
2020-03-21 11:24:38,0,"antplus",0,"ok",3.0078125,589316,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-03-21 10:22:03
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-03-21 10:22:03
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-03-21 10:26:51
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-03-21 10:26:51
2020-03-21 11:24:38,0,"antplus",0,"ok",3.0078125,589618,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-03-21 10:26:51
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-03-21 10:26:51
2020-03-21 11:24:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-03-21 10:26:56
